,url,input_titles,input_description,output
737,https://www.beresfordhotelifsc.com/es/userpage-04/,"| Beresford Hotel IFSC, Dublin","| Beresford Hotel IFSC | Dublin, Ireland",None
738,https://www.berlin-tuning.com/de/umsatzsteuer,Umsatzsteuer,"Artikel mit Versand innerhalb der EU
Für Artikel, die innerhalb der Europäischen Union (EU) verkauft werden, wird Umsatzsteuer berechnet.
Für Waren die auf der Website",None
739,https://www.bestservice.com/de/tonespot_voice_express.html,Produkt  nicht mehr lieferbar | bestservice.com | DE,Produkt nicht mehr lieferbar,None
740,https://www.bgstechnic.com/Produkte/Druckluftwerkzeuge/Schlagschrauber/Druckluft-Schlagschrauber-12-5-mm-1-2-1756-Nm.html,"BGS technic | Druckluft-Schlagschrauber | 12,5 mm (1/2"") | 1756 Nm | online kaufen","Druckluft-Schlagschrauber | 12,5 mm (1/2"") | 1756 Nm - Doppelhammer MechanikDrucklufteingang: 6,3 mm (1/4"")empfohlener Schlauch-Ø 10 mmVibration: ahd = 7,7 m/s² / K = 1,25 m/s²",None
741,https://www.bizzcollegebonaire.com/ondernemerschap,Ondernemerschap | MBO opleiding | BiZZ College Bonaire,"Schrijf je in voor de opleiding Basiskennis Ondernemerschap en leer over Marketing, Personeel en organisatie, Financiering, Fiscale aspecten en het schrijven van een Ondernemingsplan.",None
742,https://www.blaadi.com/products/sweet-lupin-beans-1-kg,Sweet Lupin Beans 1 kg - Blaadi,"Referred to as ""Turmus' in Arabic. Lupini beans are rich in Fibre, Protein and antioxidants and have a thick seed coat. They make a popular snack in many countries and can be eaten with its skin on or off. They also make a key ingredient in vegan meat substitutes.",None
743,https://www.blocktrepuntozero.com/cookie-policy/,Cookie Policy | Block 3.0 La terza generazione dello stile,I cookie sono informazioni memorizzate sul tuo dispositivo. La Cookie Policy ti illustra le tipologie e le finalità dei cookie utilizzati sul nostro sito.,None
744,https://www.bobscholteart.com/product-page/jan-mankes-roos-en-lelie-in-een-glas-1912,"Jan Mankes - Roos en lelie in een glas, 1912 | Bob Scholte Fine Art","Jan Mankes (1889-1920)Roos en lelie in een glas1912Olieverf op doek21,8 x 18 cmRechtsondergesigneerd  Conditie:In zeer goede staat Provenance: Famille Van Beuningen. Literatuur:Alied Ottevanger, Jan Mankes, 1889-1920 (Oeuvre catalogue) - Sch 76. Informatie:Jan Mankes was een Nederlandse kunstenaar die bekend werd om zijn landschappen, stillevens en portretten. Hij werd geboren in Meppel en studeerde aan de Rijksakademie van beeldende kunsten in Den Haag. Het is zijn persoonlijke kijk op de natuur en de fragiele weergave hiervan in zijn werken geweest, waardoor hij tegenwoordig bekend staat onder de bijnaam 'Hollands meest verstilde schilder'. Mankes had een persoonlijke kijk op de natuur. Hij had een grote liefde voor dieren en planten en was gefascineerd door de kleine details en de veranderlijkheid ervan. Dit kwam tot uiting in zijn werken, waar hij vaak de natuur weergaf op een intieme en poëtische wijze.Hij gebruikte vaak heldere en levendige kleuren in zijn werken, die hij aanbracht met dunne penseelstreken. Hierdoor ontstond er een gevoel van transparantie in zijn schilderijen. Zijn latere werken zijn dromeriger en donkerder van kleur. Hij gaf vaak bloemen en planten weer die in verval waren of op het punt stonden te verwelken, en maakte studies van dode vogeltjes. Dit geeft zijn werken een melancholische sfeer en brengt de levenscyclus van de natuur in beeld. Deze prenten zijn een mooi voorbeeld van Mankes' poëtische stijl. Hierin geeft hij veelal dieren weer in hun oorspronkelijke habitat, of het verwelken van bloemen in een Herfsttuin. De prenten zijn nog steeds zeer gewaardeerd en gerespecteerd in de kunstwereld vanwege hun esthetische waarde en hun bijdrage aan de Nederlandse kunstgeschiedenis. Mankes stierf vroegtijdig op de leeftijd van 30 jaar aan tuberculose. Ondanks zijn vroege overlijden, wordt zijn werk tot op de dag van vandaag bewonderd door kunstliefhebbers. Sporadisch komt er een tekening of olieverfschilderij vrij op de markt. Het overgrote merendeel van zijn oeuvre bevindt zich in Nederlandse musea, waaronder Het Rijksmuseum, Museum Belvedere, Museum More, Museum Arnhem en Museum Mohlmann.",None
745,https://www.bonsaifirenze.com/categoria/esposizioni/,Esposizioni | Bonsai Firenze,No Description,None
746,https://www.bookseriesinorder.com/david-putnam/,David Putnam - Book Series In Order,Complete order of David Putnam books in Publication Order and Chronological Order.,None
747,https://www.bouwenwonen.net/bedrijf/Nico-Huysmans-bvba/2027,Nico Huysmans bvba - bouwenwonen.net,"Alle bedrijfsgegevens van Nico Huysmans bvba uit Hoboken overzichtelijk gerangschikt in de Bouw & Wonen bedrijvengids. Adres, telefoonnummer, fax, e-mail en website.",None
748,https://www.bstn.com/eu_nl/women/footwear/sneakers.html?categories=Women~Footwear~Sneakers&itm_campaign=newNEWWMNS200924&itm_medium=Navigation&itm_source=Homepage&page=57,Bij BSTN vind je een grote keuze van de nieuwste sneakermodellen.  | BSTN Store,"BSTN biedt je een ruime keuze aan sneakers en de topmodellen van brands zoals Nike, Jordan, adidas of New Balance.",None
749,https://www.buchi.com/id/produk?page=1&Ekstraksi=1&Evaporasi+=1&keyword=,Produk | Buchi.com,No Description,None
750,https://www.bulbapp.com/u/post-1~105,bulb,https://www.bulbapp.com/u/post-1~105,None
751,https://www.cadcams.com/scanners-graphiques-grands-formats-a-defilement/scanners-graphiques-image-access/image-access-widetek-44-600/attachment/8760,HD-Ultra-X-Nextimage-Remote_800-x-600px | Cadcams,No Description,None
752,https://www.canale58.com/articolo/attualit/2/zuppi-a-montevergine-aree-interne-sono-la-nostra-storia/57962,"Zuppi a Montevergine: ""Aree interne sono la nostra storia"" | Canale 58 - la TV del territorio!","Attualità | Zuppi a Montevergine: ""Aree interne sono la nostra storia""",None
753,https://www.capitolmoda.com/it/articolo/mcs-knit-m-k-09030-704,KNIT MCS M-K-09030 /704 - Capitolmoda,"Maglioncino a collo alto in filato di cotone lana. Il modello si caratterizza per il design a collo alto che combina comfort e stile, ideale per look smart casual; vestibilit morbida e attuale adatta",None
754,https://www.capraalpina.com/m300-anboto,Anboto | Capra Alpina,Descripción de la montaña Anboto ubicada en País Vasco en el macizo de Anboto con una altura de 1331 m. sobre el nivel del mar.,None
755,https://www.carbidedepot.com/Toolholders/XTRA-TOOLHOLDER-STYLES/SECO-X4-CUTOFF/CEDVOL16,CEDVOL16,No Description,None
756,https://www.carbonob.com/blog/categories/blog,Blog,No Description,None
757,https://www.casanapoli.net/2022/02/17/barcellona-napoli-formazioni-ufficiali/,Barcellona-Napoli- Le formazioni ufficiali che scendono in campo,Barcellona-Napoli: le formazioni ufficiali delle squadre che scendono in campo al Camp Nou: Spalletti opta per 4 sorprese; Xavi punta sull'undici di base,None
758,https://www.cdprojekt.com/pl/rok-obrotowy/2011/page/6/?typ-informacji-prasowej=quarter,2011 - Strona 6 z 11 - CD PROJEKT,No Description,None
759,https://www.celica-klubas.com/forum/tiuningo-zona/Arku-valciavimas/1.html,Arku valciavimas?,No Description,None
760,https://www.centrocarrelli.net/per-la-manutenzione-periodica-dei-tuoi-carrelli-elevatori-affidati-a-noi/,Sceglici per la manutenzione periodica dei tuoi carrelli elevatori,"In base a quanto stabilito dalle linee guida ISPESL, i carrelli elevatori devono essere sottoposti ad una manutenzione programmata con cadenza annuale.",None
761,https://www.century-escort.com/fr/gennevilliers-92/escort,"Gennevilliers, 92: escort - Century Escort","Gennevilliers, 92: escort, Marta 29 ans rencontre dominatrice Gennevilliers, 92, Ascension 26 ans club échangiste à Gennevilliers, Cindie 31 ans putes à Gennevilliers, 92.",None
762,https://www.certicalia.com/especialistas/informe-pericial-humedades/pais-vasco/bizkaia-vizcaya/getxo,Peritos especialistas en informe pericial de humedades en Getxo - Certicalia,"Encuentra en Certicalia peritos especialistas en informe pericial de humedades en Getxo. Información detallada del servicio, presupuestos y opiniones sobre profesionales en Getxo",None
763,https://www.chima-santander.gov.co/contrataciones/ch0922019,CH-092-2019,CONVENIO SOLIDARIO PARA EL MEJORAMIENTO DE VIAS EN LA VEREDA SAN ANTONIO DEL MUNICIPIO DE CHIMA SANTANDER,None
764,https://www.chinesestylefinds.com/pt/pages/faq-help-center,FAQ / Help Center,"If you'd like any assistance or suggestions, or just want to find out more about us, please don't hesitate to contact us here.If you'd like any assistance or suggestions, or just want to find out more about us, please don't hesitate to contact us here. If you require any guidance or recommendations.",None
765,https://www.chris-dels.com/blog/archive/2023/11,November - 2023,No Description,None
766,https://www.ciksepet.com/2014/12/gambar-perodua-myvi-baru-2015-new.html?m=0,Gambar Perodua Myvi Baru 2015 New Facelift  | Cerita Budak Sepet,Gambar Perodua Myvi Baru 2015 New Facelift,None
767,https://www.cityofvapors.com/es/products/hp-o-cigarette-bat-metal-large-1,Cigarette Bat Metal Large,Cigarette Bat Metal Large,None
768,https://www.claireveysset.com/dans-les-grandes-lignes-de-la-maiso,Dans les grandes lignes de la Maison... | Claire Veysset,No Description,None
769,https://www.claroclarito.co/2023/05/cultura/4181/,Claro Clarito,No Description,None
770,https://www.clubciclistaguadarrama.com/2010/01/feliz-2010.html,Feliz 2010 | ..::CLUB CICLISTA GUADARRAMA::..,"Feliz año nuevo a todos. Que este año venga cargado de grandes Rutas, compañerismo, iniciativas y como no....Bicicletas!     Nos vemos en la...",None
771,https://www.coleccionotrosmundos.com/glosario/?tab=tab_glossary-recovery,Glosario,Definiciones de palabras,None
772,https://www.coltellidacucina.net/set-di-coltelli-da-cucina/,Set di Coltelli da Cucina: Come scegliere i Migliori,"Un buon set di coltelli da cucina non deve mai mancare in una cucina che si rispetti, può essere un originale idea regalo per tutti gli amanti della cucina.",None
773,https://www.comillas.edu/noticias/comillas-participa-en-las-jornadas-nacionales-del-deporte-universitario/,Comillas participa en las Jornadas Nacionales del Deporte Universitario,No Description,None
774,https://www.components-store.za.com/request-quote/711741.htm,Versoek kwotasie | Components-Store.com | Elektroniese komponente verspreider,Vra om 'n kwotasie,None
775,https://www.components-store.za.com/request-quote/873661.htm,Versoek kwotasie | Components-Store.com | Elektroniese komponente verspreider,Vra om 'n kwotasie,None
776,https://www.conoscounposto.com/locali-pet-friendly-milano-aperitivo/,Locali pet friendly a Milano: 5 posti per l'aperitivo con il cane,Uscire a fare l'aperitivo con il cane? Ecco 5 locali pet friendly a Milano per unire alla 'solita' passeggiatina un drink con gli amici!,None
777,https://www.conta-corrente.com/bancos/banco-central/como-recuperar-dinheiro-esquecido-pelo-registrato-do-banco-central/,Como recuperar dinheiro esquecido pelo Registrato do Banco Central - Conta-Corrente,"Consulte se você tem dinheiro esquecido nos bancos pela ferramenta Registrato do Banco Central, saiba como passo a passo.",None
778,https://www.contosdepandora.com/post/contos-de-pandora-completa-2-anos-de-narrativas-assombrosas,Contos de Pandora completa 2 anos de narrativas assombrosas,"No dia 17 de fevereiro de 2021, o projeto Contos de Pandora completou 2 anos de existência. Infelizmente, devido às restrições da atual pandemia, não pudemos celebrar com um evento presencial, mas não poderíamos deixar de fazer uma live para relembrar alguns dos melhores momentos desses dois anos de projeto.Perdeu a Live? Você pode assisti-la na íntegra no nosso Instagram:LIVE: Anivesário do Contos de Pandora Veja também a nossa retrospectiva do ano de 2020:Agradecemos a todos os parceiros, leit",None
779,https://www.cooletto.com/dildo-drone-idea-da-contemplare/,"Il dildo drone, idea da contemplare? | Cooletto",Un dildo drone che lavori automaticamente senza tenere occupate le mani e la mente delle persone? Un'idea da non rigettare subito.,None
780,https://www.coretanguru.com/2017/12/download-aplikasi-raport-kurikulum-2013-sd.html,Download Aplikasi Raport Kurikulum 2013 SD Kelas 2 dan 5 Tanpa Protek - Coretan Guru,Aplikasi Raport K13 SD Kelas 2 dan 5 mengalami beberapa perubahan seperti halnya raport kelas 1 dan 4. Dua aturan baku yang menjadi tolak ukur pencetakan raport kuurikulum 2013 SD adalah Pedoman penilaian dan Permendikbud nomor 24 tahun 2016.,None
781,https://www.corrienteshoy.com/policiales/corrientes-generaron-destrozos-y-robaron-varias-latas-de-pintura.htm,Corrientes: generaron destrozos y robaron varias latas de pintura | Corrientes Hoy,Los malvivientes atacaron en plena madrugada. Se aprovecharon de escombros que encontraron en el lugar para generar los destrozos.  Una pinturería...,None
782,https://www.corsiwindows.net/2013/,Mondo Microsoft: 2013,,None
783,https://www.creativefabrica.com/de/tag/valentines-png-1/,25409 Valentines Png Designs und Grafiken,"Durchsuche unsere Valentines Png Auswahl. Finde genau das, was du dir für dein nächstes Design- oder Crafting-Projekt wünschst!",None
784,https://www.cuatrecasas.com/pt/latam/lawyers/cristina-romariz,Cristina Romariz / Lawyers - Cuatrecasas,"Centra a sua atividade na assessoria jurídico-laboral, dedicando-se, em particular, às questões relacionadas com o impacto das tecnologias disruptivas no âmbito laboral.",None
785,https://www.culturevelo.com/shop/vtt-all-mountain?filterAnnee=2023&filterDiam%C3%A8tre%20de%20roue=27%20&filterProfil=Femme&filterMati%C3%A8re%20du%20cadre=Carbone&filterSuspension=tout-suspendu&filterCategoryPathROOT%2FV%C3%A9los%2FVTT=All-mountain&filterTailles=S&followSearch=9969&navigation=true&verbose=true&mobf=1,Large choix de Vtt All mountain | Meilleur prix,"Découvrez notre large sélection de Vtt All Mountain tout suspendu au meilleur prix. De grandes marques telles que Bmc, Lapierre, Orbea, Scott, Trek.",None
786,https://www.cursors-4u.com/cursor/2009/11/03/crumb-donut.html,Crumb Donut  Cursor,"Free Crumb Donut Cursors Animated Mouse Pointer For Your Tumblr, Blogger, Blog, Website, and Windows Computer Download.",None
787,https://www.custom-bedding.com/it/copripiumini-su-misura/tinta-unita/raso-di-cotone/300tc/,Copripiumini su misura in tinta unita in raso di cotone 300TC | Custom Bedding,Acquista ora – completo copri piumino in raso di cotone su misura per il suo piumino - Biancheria da letto su misura di Aletta Smit realizzata in tessuto 300 fili prodotto e tinto in Italia.,None
788,https://www.dainamtours.com/danh-muc/tour-theo-diem-den-nuoc-ngoai/chau-phi/nam-phi,Nam Phi - dainamtour,No Description,None
789,https://www.dakarbuzz.net/societe/tendances-en-faveur-de-diomaye-le-nouveau-message-fair-play-de-barth/,Tendances en faveur de Diomaye : Le nouveau Message fair play de Barth - Dakarbuzz,"Les tendances sont lourdes et la victoire se dirige vers DiomayeFaye, qui est loin devant ses concurrents. Barthélémy Dias, Directeur de campagne de…",None
